feature_x,feature_y,feature_x_group,feature_y_group,value
A440 ot4 dB,A440 ot6 dB,Overtone,Overtone,0.9133616658193295
A440 ot4 dB,A440 ot7 dB,Overtone,Overtone,0.8352622949137498
A440 ot5 dB,E165 ot1 dB,Overtone,Overtone,0.4015018971686184
A440 ot5 dB,E165 ot2 dB,Overtone,Overtone,0.1036269844118884
A440 ot5 dB,E165 ot3 dB,Overtone,Overtone,0.766901514251933
A440 ot5 dB,E165 ot4 dB,Overtone,Overtone,0.696726294475711
A440 ot5 dB,E165 ot5 dB,Overtone,Overtone,0.7955345675230938
A440 ot5 dB,E165 ot6 dB,Overtone,Overtone,0.8543978631879532
A440 ot5 dB,E165 ot7 dB,Overtone,Overtone,0.8518281717078675
A440 ot5 dB,A220 ot1 dB,Overtone,Overtone,0.2830220727728826
A440 ot5 dB,A220 ot2 dB,Overtone,Overtone,0.5626354575960464
A440 ot5 dB,A220 ot3 dB,Overtone,Overtone,0.7141349895232596
A440 ot5 dB,A220 ot4 dB,Overtone,Overtone,0.8636996951267716
A440 ot5 dB,A220 ot5 dB,Overtone,Overtone,0.8164926185660996
A440 ot5 dB,A220 ot6 dB,Overtone,Overtone,0.9000162189230144
A440 ot5 dB,A220 ot7 dB,Overtone,Overtone,0.8466186105502247
A440 ot5 dB,E330 ot1 dB,Overtone,Overtone,0.5206083475294901
A440 ot5 dB,E330 ot2 dB,Overtone,Overtone,0.6644466977251821
A440 ot5 dB,E330 ot3 dB,Overtone,Overtone,0.843391896325911
A440 ot5 dB,E330 ot4 dB,Overtone,Overtone,0.926305683279306
A440 ot5 dB,E330 ot5 dB,Overtone,Overtone,0.9044969302939778
A440 ot5 dB,E330 ot6 dB,Overtone,Overtone,0.9106518792539303
A440 ot5 dB,E330 ot7 dB,Overtone,Overtone,0.8992861210273646
A440 ot5 dB,A440 ot1 dB,Overtone,Overtone,0.6724182046275375
A440 ot5 dB,A440 ot2 dB,Overtone,Overtone,0.8202534461393843
A440 ot5 dB,A440 ot3 dB,Overtone,Overtone,0.8815105080587573
A440 ot5 dB,A440 ot4 dB,Overtone,Overtone,0.9611541686501137
A440 ot5 dB,A440 ot5 dB,Overtone,Overtone,1
A440 ot5 dB,A440 ot6 dB,Overtone,Overtone,0.9644848982121897
A440 ot5 dB,A440 ot7 dB,Overtone,Overtone,0.8870463194300903
A440 ot6 dB,E165 ot1 dB,Overtone,Overtone,0.4564355027781987
A440 ot6 dB,E165 ot2 dB,Overtone,Overtone,0.1254843658279294
A440 ot6 dB,E165 ot3 dB,Overtone,Overtone,0.7661814139674872
A440 ot6 dB,E165 ot4 dB,Overtone,Overtone,0.7248997112014492
A440 ot6 dB,E165 ot5 dB,Overtone,Overtone,0.8095686605584134
A440 ot6 dB,E165 ot6 dB,Overtone,Overtone,0.8520927074736628
A440 ot6 dB,E165 ot7 dB,Overtone,Overtone,0.8706896322997841
A440 ot6 dB,A220 ot1 dB,Overtone,Overtone,0.3136500061464517
A440 ot6 dB,A220 ot2 dB,Overtone,Overtone,0.6242869601279322
A440 ot6 dB,A220 ot3 dB,Overtone,Overtone,0.7897738661976468
A440 ot6 dB,A220 ot4 dB,Overtone,Overtone,0.8643477982410626
A440 ot6 dB,A220 ot5 dB,Overtone,Overtone,0.8072787822588892
A440 ot6 dB,A220 ot6 dB,Overtone,Overtone,0.8763022491446313
A440 ot6 dB,A220 ot7 dB,Overtone,Overtone,0.8215319837277332
A440 ot6 dB,E330 ot1 dB,Overtone,Overtone,0.5123886824722355
A440 ot6 dB,E330 ot2 dB,Overtone,Overtone,0.6619380584307906
A440 ot6 dB,E330 ot3 dB,Overtone,Overtone,0.8557244831717237
A440 ot6 dB,E330 ot4 dB,Overtone,Overtone,0.9111967439371299
A440 ot6 dB,E330 ot5 dB,Overtone,Overtone,0.8823935625775213
A440 ot6 dB,E330 ot6 dB,Overtone,Overtone,0.9099836067335133
A440 ot6 dB,E330 ot7 dB,Overtone,Overtone,0.9203038897477869
A440 ot6 dB,A440 ot1 dB,Overtone,Overtone,0.6886600839994266
A440 ot6 dB,A440 ot2 dB,Overtone,Overtone,0.7562330099090337
A440 ot6 dB,A440 ot3 dB,Overtone,Overtone,0.8295556444653606
A440 ot6 dB,A440 ot4 dB,Overtone,Overtone,0.9133616658193295
A440 ot6 dB,A440 ot5 dB,Overtone,Overtone,0.9644848982121897
A440 ot6 dB,A440 ot6 dB,Overtone,Overtone,1
A440 ot6 dB,A440 ot7 dB,Overtone,Overtone,0.9417552690151341
A440 ot7 dB,E165 ot1 dB,Overtone,Overtone,0.5858552631942815
A440 ot7 dB,E165 ot2 dB,Overtone,Overtone,0.1767076787011616
A440 ot7 dB,E165 ot3 dB,Overtone,Overtone,0.7217502543877821
A440 ot7 dB,E165 ot4 dB,Overtone,Overtone,0.7638727090434491
A440 ot7 dB,E165 ot5 dB,Overtone,Overtone,0.8719851824813452
A440 ot7 dB,E165 ot6 dB,Overtone,Overtone,0.8784767569232622
A440 ot7 dB,E165 ot7 dB,Overtone,Overtone,0.8859263920924709
A440 ot7 dB,A220 ot1 dB,Overtone,Overtone,0.3442200538521223
A440 ot7 dB,A220 ot2 dB,Overtone,Overtone,0.7121121221573997
A440 ot7 dB,A220 ot3 dB,Overtone,Overtone,0.8186618902340921
A440 ot7 dB,A220 ot4 dB,Overtone,Overtone,0.7995173299370677
A440 ot7 dB,A220 ot5 dB,Overtone,Overtone,0.7534452886358132
A440 ot7 dB,A220 ot6 dB,Overtone,Overtone,0.8010018859486804
A440 ot7 dB,A220 ot7 dB,Overtone,Overtone,0.7977614961562441
A440 ot7 dB,E330 ot1 dB,Overtone,Overtone,0.4179632471617098
A440 ot7 dB,E330 ot2 dB,Overtone,Overtone,0.7285935968628545
A440 ot7 dB,E330 ot3 dB,Overtone,Overtone,0.890078992777547
A440 ot7 dB,E330 ot4 dB,Overtone,Overtone,0.8983015901898219
A440 ot7 dB,E330 ot5 dB,Overtone,Overtone,0.9019736803507512
A440 ot7 dB,E330 ot6 dB,Overtone,Overtone,0.9263847892330945
A440 ot7 dB,E330 ot7 dB,Overtone,Overtone,0.9419393594472442
A440 ot7 dB,A440 ot1 dB,Overtone,Overtone,0.6511685111862151
A440 ot7 dB,A440 ot2 dB,Overtone,Overtone,0.6232862815143987
A440 ot7 dB,A440 ot3 dB,Overtone,Overtone,0.7299582978597348
A440 ot7 dB,A440 ot4 dB,Overtone,Overtone,0.8352622949137498
A440 ot7 dB,A440 ot5 dB,Overtone,Overtone,0.8870463194300903
A440 ot7 dB,A440 ot6 dB,Overtone,Overtone,0.9417552690151341
A440 ot7 dB,A440 ot7 dB,Overtone,Overtone,1
E165 ot1 dB,facing_c0,Overtone,Physical Measurements,0.2969156158418749
E165 ot1 dB,facing_c2,Overtone,Physical Measurements,0.7143268966030887
E165 ot1 dB,facing_c3,Overtone,Physical Measurements,0.7236997206704769
E165 ot1 dB,facing_c4,Overtone,Physical Measurements,0.5379812371151261
E165 ot1 dB,Tip Opening,Overtone,Physical Measurements,0.6745790156348059
E165 ot1 dB,Facing Length,Overtone,Physical Measurements,0.6575043664798863
E165 ot1 dB,baffle_height_1,Overtone,Physical Measurements,0.6733190691381981
E165 ot1 dB,baffle_height_3,Overtone,Physical Measurements,0.6704285602915878
E165 ot1 dB,baffle_height_5,Overtone,Physical Measurements,0.66064494584095
E165 ot1 dB,baffle_height_8,Overtone,Physical Measurements,0.6481565417269475
E165 ot1 dB,baffle_height_13,Overtone,Physical Measurements,0.6274411547450782
E165 ot1 dB,baffle_height_20,Overtone,Physical Measurements,0.619309261243166
E165 ot1 dB,baffle_height_30,Overtone,Physical Measurements,0.6375107323005038
E165 ot1 dB,baffle_height_40,Overtone,Physical Measurements,0.6489827005135258
E165 ot1 dB,baffle_height_50,Overtone,Physical Measurements,0.6586901466746962
E165 ot1 dB,baffle_height_60,Overtone,Physical Measurements,0.6732650558988025
E165 ot1 dB,baffle_height_70,Overtone,Physical Measurements,0.674794854900923
E165 ot1 dB,bore_table_angle,Overtone,Physical Measurements,0.6546195071461298
E165 ot1 dB,baffle 3-1,Overtone,Physical Measurements,0.5252801350993466
E165 ot1 dB,baffle 8-3,Overtone,Physical Measurements,0.5309339882317776
E165 ot1 dB,baffle 13-8,Overtone,Physical Measurements,0.5469480006261663
E165 ot2 dB,facing_c0,Overtone,Physical Measurements,0.08647378691892316
E165 ot2 dB,facing_c2,Overtone,Physical Measurements,0.2310114223842095
E165 ot2 dB,facing_c3,Overtone,Physical Measurements,0.2419091940682174
E165 ot2 dB,facing_c4,Overtone,Physical Measurements,0.09968348360696622
E165 ot2 dB,Tip Opening,Overtone,Physical Measurements,0.2927789383708831
E165 ot2 dB,Facing Length,Overtone,Physical Measurements,0.2828971706527006
E165 ot2 dB,baffle_height_1,Overtone,Physical Measurements,0.2926610625030102
E165 ot2 dB,baffle_height_3,Overtone,Physical Measurements,0.2955417129449771
E165 ot2 dB,baffle_height_5,Overtone,Physical Measurements,0.2965661604441543
E165 ot2 dB,baffle_height_8,Overtone,Physical Measurements,0.2954952043389486
E165 ot2 dB,baffle_height_13,Overtone,Physical Measurements,0.2915877270261372
E165 ot2 dB,baffle_height_20,Overtone,Physical Measurements,0.2882538505506238
E165 ot2 dB,baffle_height_30,Overtone,Physical Measurements,0.286266288834653
E165 ot2 dB,baffle_height_40,Overtone,Physical Measurements,0.284594792748552
E165 ot2 dB,baffle_height_50,Overtone,Physical Measurements,0.2828062882986865
E165 ot2 dB,baffle_height_60,Overtone,Physical Measurements,0.2763664812688946
E165 ot2 dB,baffle_height_70,Overtone,Physical Measurements,0.2790515469432699
E165 ot2 dB,bore_table_angle,Overtone,Physical Measurements,0.2865570435498599
E165 ot2 dB,baffle 3-1,Overtone,Physical Measurements,0.2675601123523692
E165 ot2 dB,baffle 8-3,Overtone,Physical Measurements,0.2777509706653757
E165 ot2 dB,baffle 13-8,Overtone,Physical Measurements,0.2695099031043641
E165 ot3 dB,facing_c0,Overtone,Physical Measurements,0.3322919483264473
E165 ot3 dB,facing_c2,Overtone,Physical Measurements,0.6223661563242793
E165 ot3 dB,facing_c3,Overtone,Physical Measurements,0.6188267588282349
E165 ot3 dB,facing_c4,Overtone,Physical Measurements,0.3641511757833685
E165 ot3 dB,Tip Opening,Overtone,Physical Measurements,0.6517572155294165
E165 ot3 dB,Facing Length,Overtone,Physical Measurements,0.6592205338710093
E165 ot3 dB,baffle_height_1,Overtone,Physical Measurements,0.6525735865671192
E165 ot3 dB,baffle_height_3,Overtone,Physical Measurements,0.6512192599361238
E165 ot3 dB,baffle_height_5,Overtone,Physical Measurements,0.6487352900334588
E165 ot3 dB,baffle_height_8,Overtone,Physical Measurements,0.6457441828006005
E165 ot3 dB,baffle_height_13,Overtone,Physical Measurements,0.6416462609081035
E165 ot3 dB,baffle_height_20,Overtone,Physical Measurements,0.6402020661111928
E165 ot3 dB,baffle_height_30,Overtone,Physical Measurements,0.649241816258131
E165 ot3 dB,baffle_height_40,Overtone,Physical Measurements,0.6548887289614371
E165 ot3 dB,baffle_height_50,Overtone,Physical Measurements,0.6580236291211158
E165 ot3 dB,baffle_height_60,Overtone,Physical Measurements,0.6642187209192888
E165 ot3 dB,baffle_height_70,Overtone,Physical Measurements,0.6636127690159493
E165 ot3 dB,bore_table_angle,Overtone,Physical Measurements,0.646344298631711
E165 ot3 dB,baffle 3-1,Overtone,Physical Measurements,0.5224046676385412
E165 ot3 dB,baffle 8-3,Overtone,Physical Measurements,0.5723107283459101
E165 ot3 dB,baffle 13-8,Overtone,Physical Measurements,0.5860590760777171
E165 ot4 dB,facing_c0,Overtone,Physical Measurements,0.4326178450738302
E165 ot4 dB,facing_c2,Overtone,Physical Measurements,0.8355604003503813
E165 ot4 dB,facing_c3,Overtone,Physical Measurements,0.8383855711617696
E165 ot4 dB,facing_c4,Overtone,Physical Measurements,0.4436683043556064
E165 ot4 dB,Tip Opening,Overtone,Physical Measurements,0.9161959074840719
E165 ot4 dB,Facing Length,Overtone,Physical Measurements,0.907041505650064
E165 ot4 dB,baffle_height_1,Overtone,Physical Measurements,0.9170598372186197
E165 ot4 dB,baffle_height_3,Overtone,Physical Measurements,0.9139707966741225
E165 ot4 dB,baffle_height_5,Overtone,Physical Measurements,0.9099460522633112
E165 ot4 dB,baffle_height_8,Overtone,Physical Measurements,0.9025431316937125
E165 ot4 dB,baffle_height_13,Overtone,Physical Measurements,0.8928810046272059
E165 ot4 dB,baffle_height_20,Overtone,Physical Measurements,0.8897257677041406
E165 ot4 dB,baffle_height_30,Overtone,Physical Measurements,0.9010126212038486
E165 ot4 dB,baffle_height_40,Overtone,Physical Measurements,0.9079549196741071
E165 ot4 dB,baffle_height_50,Overtone,Physical Measurements,0.9074040649440128
E165 ot4 dB,baffle_height_60,Overtone,Physical Measurements,0.9067316617132344
E165 ot4 dB,baffle_height_70,Overtone,Physical Measurements,0.9092564126864269
E165 ot4 dB,bore_table_angle,Overtone,Physical Measurements,0.8851403745831832
E165 ot4 dB,baffle 3-1,Overtone,Physical Measurements,0.7232014327291665
E165 ot4 dB,baffle 8-3,Overtone,Physical Measurements,0.7987873694532556
E165 ot4 dB,baffle 13-8,Overtone,Physical Measurements,0.8048614836679334
E165 ot5 dB,facing_c0,Overtone,Physical Measurements,0.3533373649426542
E165 ot5 dB,facing_c2,Overtone,Physical Measurements,0.788308100612679
E165 ot5 dB,facing_c3,Overtone,Physical Measurements,0.8005536332728012
E165 ot5 dB,facing_c4,Overtone,Physical Measurements,0.4447042496635792
E165 ot5 dB,Tip Opening,Overtone,Physical Measurements,0.8636064108503907
E165 ot5 dB,Facing Length,Overtone,Physical Measurements,0.8508564765984065
E165 ot5 dB,baffle_height_1,Overtone,Physical Measurements,0.8623952084731304
E165 ot5 dB,baffle_height_3,Overtone,Physical Measurements,0.8569086798276644
E165 ot5 dB,baffle_height_5,Overtone,Physical Measurements,0.8526648635966728
E165 ot5 dB,baffle_height_8,Overtone,Physical Measurements,0.8387906332133054
E165 ot5 dB,baffle_height_13,Overtone,Physical Measurements,0.8189490176351687
E165 ot5 dB,baffle_height_20,Overtone,Physical Measurements,0.8064780546213723
E165 ot5 dB,baffle_height_30,Overtone,Physical Measurements,0.822229064622812
E165 ot5 dB,baffle_height_40,Overtone,Physical Measurements,0.8388384010331424
E165 ot5 dB,baffle_height_50,Overtone,Physical Measurements,0.8417677804637618
E165 ot5 dB,baffle_height_60,Overtone,Physical Measurements,0.8481776552599842
E165 ot5 dB,baffle_height_70,Overtone,Physical Measurements,0.848142703404152
E165 ot5 dB,bore_table_angle,Overtone,Physical Measurements,0.8066593567061484
E165 ot5 dB,baffle 3-1,Overtone,Physical Measurements,0.6565624318233838
E165 ot5 dB,baffle 8-3,Overtone,Physical Measurements,0.7450505340229228
E165 ot5 dB,baffle 13-8,Overtone,Physical Measurements,0.7175966514978851
E165 ot6 dB,facing_c0,Overtone,Physical Measurements,0.3869335067536047
E165 ot6 dB,facing_c2,Overtone,Physical Measurements,0.6909126091792237
E165 ot6 dB,facing_c3,Overtone,Physical Measurements,0.6927964254236348
E165 ot6 dB,facing_c4,Overtone,Physical Measurements,0.3369138856846797
E165 ot6 dB,Tip Opening,Overtone,Physical Measurements,0.7907588695399548
E165 ot6 dB,Facing Length,Overtone,Physical Measurements,0.8037751346689073
E165 ot6 dB,baffle_height_1,Overtone,Physical Measurements,0.7902287380464066
E165 ot6 dB,baffle_height_3,Overtone,Physical Measurements,0.7907735162202212
E165 ot6 dB,baffle_height_5,Overtone,Physical Measurements,0.7936098088188831
E165 ot6 dB,baffle_height_8,Overtone,Physical Measurements,0.7918981332429239
E165 ot6 dB,baffle_height_13,Overtone,Physical Measurements,0.7871162509746162
E165 ot6 dB,baffle_height_20,Overtone,Physical Measurements,0.7807604021448322
E165 ot6 dB,baffle_height_30,Overtone,Physical Measurements,0.7881977090861276
E165 ot6 dB,baffle_height_40,Overtone,Physical Measurements,0.7972075023504673
E165 ot6 dB,baffle_height_50,Overtone,Physical Measurements,0.7980039580583087
E165 ot6 dB,baffle_height_60,Overtone,Physical Measurements,0.7994054486092256
E165 ot6 dB,baffle_height_70,Overtone,Physical Measurements,0.7971392572546672
E165 ot6 dB,bore_table_angle,Overtone,Physical Measurements,0.7679486114137724
E165 ot6 dB,baffle 3-1,Overtone,Physical Measurements,0.6529602953990883
E165 ot6 dB,baffle 8-3,Overtone,Physical Measurements,0.7439806733633487
E165 ot6 dB,baffle 13-8,Overtone,Physical Measurements,0.7274402872619237
E165 ot7 dB,facing_c0,Overtone,Physical Measurements,0.4570721659049627
E165 ot7 dB,facing_c2,Overtone,Physical Measurements,0.760124903897004
E165 ot7 dB,facing_c3,Overtone,Physical Measurements,0.7581823567099081
E165 ot7 dB,facing_c4,Overtone,Physical Measurements,0.3628691277960039
E165 ot7 dB,Tip Opening,Overtone,Physical Measurements,0.8643626772833116
E165 ot7 dB,Facing Length,Overtone,Physical Measurements,0.8761913479609469
E165 ot7 dB,baffle_height_1,Overtone,Physical Measurements,0.8642327060675319
E165 ot7 dB,baffle_height_3,Overtone,Physical Measurements,0.8646396159605687
E165 ot7 dB,baffle_height_5,Overtone,Physical Measurements,0.8669356465275612
E165 ot7 dB,baffle_height_8,Overtone,Physical Measurements,0.8662558837838925
E165 ot7 dB,baffle_height_13,Overtone,Physical Measurements,0.8632848434740835
E165 ot7 dB,baffle_height_20,Overtone,Physical Measurements,0.8598237546560022
E165 ot7 dB,baffle_height_30,Overtone,Physical Measurements,0.868015905407381
E165 ot7 dB,baffle_height_40,Overtone,Physical Measurements,0.8754113360020679
E165 ot7 dB,baffle_height_50,Overtone,Physical Measurements,0.8747392582585594
E165 ot7 dB,baffle_height_60,Overtone,Physical Measurements,0.8735295502594431
E165 ot7 dB,baffle_height_70,Overtone,Physical Measurements,0.8722372630281146
E165 ot7 dB,bore_table_angle,Overtone,Physical Measurements,0.8420869718654139
E165 ot7 dB,baffle 3-1,Overtone,Physical Measurements,0.7123374304774015
E165 ot7 dB,baffle 8-3,Overtone,Physical Measurements,0.8066414551071288
E165 ot7 dB,baffle 13-8,Overtone,Physical Measurements,0.8011012560921198
A220 ot1 dB,facing_c0,Overtone,Physical Measurements,0.2374812825591163
A220 ot1 dB,facing_c2,Overtone,Physical Measurements,0.4212790118608184
A220 ot1 dB,facing_c3,Overtone,Physical Measurements,0.423563934074819
A220 ot1 dB,facing_c4,Overtone,Physical Measurements,0.2170259154657487
A220 ot1 dB,Tip Opening,Overtone,Physical Measurements,0.4784342952680897
A220 ot1 dB,Facing Length,Overtone,Physical Measurements,0.4991717064340209
A220 ot1 dB,baffle_height_1,Overtone,Physical Measurements,0.4781007647935603
A220 ot1 dB,baffle_height_3,Overtone,Physical Measurements,0.4858919712603379
A220 ot1 dB,baffle_height_5,Overtone,Physical Measurements,0.4910163219886604
A220 ot1 dB,baffle_height_8,Overtone,Physical Measurements,0.4978219391454831
A220 ot1 dB,baffle_height_13,Overtone,Physical Measurements,0.5011632102118055
A220 ot1 dB,baffle_height_20,Overtone,Physical Measurements,0.4990277993250486
A220 ot1 dB,baffle_height_30,Overtone,Physical Measurements,0.4974428535141684
A220 ot1 dB,baffle_height_40,Overtone,Physical Measurements,0.4957842336078687
A220 ot1 dB,baffle_height_50,Overtone,Physical Measurements,0.4989453732268053
A220 ot1 dB,baffle_height_60,Overtone,Physical Measurements,0.4995976319042212
A220 ot1 dB,baffle_height_70,Overtone,Physical Measurements,0.4978593941286856
A220 ot1 dB,bore_table_angle,Overtone,Physical Measurements,0.5042455174353788
A220 ot1 dB,baffle 3-1,Overtone,Physical Measurements,0.4678917545464244
A220 ot1 dB,baffle 8-3,Overtone,Physical Measurements,0.4862972246877548
A220 ot1 dB,baffle 13-8,Overtone,Physical Measurements,0.4934511437642859
A220 ot2 dB,facing_c0,Overtone,Physical Measurements,0.411370756643062
A220 ot2 dB,facing_c2,Overtone,Physical Measurements,0.7045652708763418
A220 ot2 dB,facing_c3,Overtone,Physical Measurements,0.7054642225475111
A220 ot2 dB,facing_c4,Overtone,Physical Measurements,0.3319531256961438
A220 ot2 dB,Tip Opening,Overtone,Physical Measurements,0.8160818215001169
A220 ot2 dB,Facing Length,Overtone,Physical Measurements,0.835824919811029
A220 ot2 dB,baffle_height_1,Overtone,Physical Measurements,0.8157973266712721
A220 ot2 dB,baffle_height_3,Overtone,Physical Measurements,0.8197272394092806
A220 ot2 dB,baffle_height_5,Overtone,Physical Measurements,0.8248192385150457
A220 ot2 dB,baffle_height_8,Overtone,Physical Measurements,0.8275924467424527
A220 ot2 dB,baffle_height_13,Overtone,Physical Measurements,0.8274204811302815
A220 ot2 dB,baffle_height_20,Overtone,Physical Measurements,0.8229867799417971
A220 ot2 dB,baffle_height_30,Overtone,Physical Measurements,0.8268737466016743
A220 ot2 dB,baffle_height_40,Overtone,Physical Measurements,0.8318332798706386
A220 ot2 dB,baffle_height_50,Overtone,Physical Measurements,0.8323059404741322
A220 ot2 dB,baffle_height_60,Overtone,Physical Measurements,0.8312630754412602
A220 ot2 dB,baffle_height_70,Overtone,Physical Measurements,0.8290465865098846
A220 ot2 dB,bore_table_angle,Overtone,Physical Measurements,0.8097928416778495
A220 ot2 dB,baffle 3-1,Overtone,Physical Measurements,0.7060307637172241
A220 ot2 dB,baffle 8-3,Overtone,Physical Measurements,0.7896164365640831
A220 ot2 dB,baffle 13-8,Overtone,Physical Measurements,0.7808402792508491
A220 ot3 dB,facing_c0,Overtone,Physical Measurements,0.3957468484083116
A220 ot3 dB,facing_c2,Overtone,Physical Measurements,0.7533328877023711
A220 ot3 dB,facing_c3,Overtone,Physical Measurements,0.7510325618674738
A220 ot3 dB,facing_c4,Overtone,Physical Measurements,0.4084651263657971
A220 ot3 dB,Tip Opening,Overtone,Physical Measurements,0.8146001392185317
A220 ot3 dB,Facing Length,Overtone,Physical Measurements,0.8119233224598195
A220 ot3 dB,baffle_height_1,Overtone,Physical Measurements,0.8159357382193457
A220 ot3 dB,baffle_height_3,Overtone,Physical Measurements,0.810724443336946
A220 ot3 dB,baffle_height_5,Overtone,Physical Measurements,0.8064372134877741
A220 ot3 dB,baffle_height_8,Overtone,Physical Measurements,0.7989008677333371
A220 ot3 dB,baffle_height_13,Overtone,Physical Measurements,0.7913411019235734
A220 ot3 dB,baffle_height_20,Overtone,Physical Measurements,0.7891920140042741
A220 ot3 dB,baffle_height_30,Overtone,Physical Measurements,0.8010056766001039
A220 ot3 dB,baffle_height_40,Overtone,Physical Measurements,0.8094616920658113
A220 ot3 dB,baffle_height_50,Overtone,Physical Measurements,0.8094630691115874
A220 ot3 dB,baffle_height_60,Overtone,Physical Measurements,0.8123838915694586
A220 ot3 dB,baffle_height_70,Overtone,Physical Measurements,0.8132858437172973
A220 ot3 dB,bore_table_angle,Overtone,Physical Measurements,0.7843945631480064
A220 ot3 dB,baffle 3-1,Overtone,Physical Measurements,0.6210078285094817
A220 ot3 dB,baffle 8-3,Overtone,Physical Measurements,0.7026623858542386
A220 ot3 dB,baffle 13-8,Overtone,Physical Measurements,0.7081143865762709
A220 ot4 dB,facing_c0,Overtone,Physical Measurements,0.2873317868573378
A220 ot4 dB,facing_c2,Overtone,Physical Measurements,0.5757920652283355
A220 ot4 dB,facing_c3,Overtone,Physical Measurements,0.5806239375909956
A220 ot4 dB,facing_c4,Overtone,Physical Measurements,0.3049052072040693
A220 ot4 dB,Tip Opening,Overtone,Physical Measurements,0.6410689371054975
A220 ot4 dB,Facing Length,Overtone,Physical Measurements,0.6391812625526045
A220 ot4 dB,baffle_height_1,Overtone,Physical Measurements,0.6405780435959157
A220 ot4 dB,baffle_height_3,Overtone,Physical Measurements,0.6378203740766282
A220 ot4 dB,baffle_height_5,Overtone,Physical Measurements,0.6365379184716375
A220 ot4 dB,baffle_height_8,Overtone,Physical Measurements,0.6297272212859738
A220 ot4 dB,baffle_height_13,Overtone,Physical Measurements,0.6198176901811194
A220 ot4 dB,baffle_height_20,Overtone,Physical Measurements,0.6129488292496958
A220 ot4 dB,baffle_height_30,Overtone,Physical Measurements,0.622520525132908
A220 ot4 dB,baffle_height_40,Overtone,Physical Measurements,0.6326081719152024
A220 ot4 dB,baffle_height_50,Overtone,Physical Measurements,0.633722479754799
A220 ot4 dB,baffle_height_60,Overtone,Physical Measurements,0.6366653671213391
A220 ot4 dB,baffle_height_70,Overtone,Physical Measurements,0.6361074873771331
A220 ot4 dB,bore_table_angle,Overtone,Physical Measurements,0.6077163215516096
A220 ot4 dB,baffle 3-1,Overtone,Physical Measurements,0.4996671611340411
A220 ot4 dB,baffle 8-3,Overtone,Physical Measurements,0.5700612529395628
A220 ot4 dB,baffle 13-8,Overtone,Physical Measurements,0.554356208047486
A220 ot5 dB,facing_c0,Overtone,Physical Measurements,0.2637866904131657
A220 ot5 dB,facing_c2,Overtone,Physical Measurements,0.4917272947957696
A220 ot5 dB,facing_c3,Overtone,Physical Measurements,0.5000615232722496
A220 ot5 dB,facing_c4,Overtone,Physical Measurements,0.2076358148342803
A220 ot5 dB,Tip Opening,Overtone,Physical Measurements,0.6077149372455024
A220 ot5 dB,Facing Length,Overtone,Physical Measurements,0.6183432008642094
A220 ot5 dB,baffle_height_1,Overtone,Physical Measurements,0.6066163305266139
